,user_location,text,Subjectivity,Polarity,Analysis
633568,Canada,msbrownscorner kflaph alcdsb congratulations msbrownscorner getting covidvaccine thank everyone kflaph hard work important initiative,0.7708333333333333,0.05416666666666667,Positive
633591,Canada,judy_lincoln congratulations getting first covidvaccine,0.3333333333333333,0.25,Positive
633603,Canada,popup clinics toronto residents aged 18 hotspots communities m3l m3n m3m receive covid19 vaccine ymedia southasiandaily covidvaccine johntory yudhvirjaswal,0.4,-0.1,Negative
633634,Canada,interesting study dosing antibodymemory cell response great tweetorial well covid19vaccine covidvaccine,0.625,0.65,Positive
633666,Canada,today 20 shoppers drug mart locations including 16 hotspot communities toronto peel york region offer astrazenecacovishield vaccine 247 individuals aged 40 ymedia southasiandaily covid19 covidvaccine yudhvirjaswal fordnation,0.4,-0.1,Negative
633691,United Kingdom,typically humble adilray know hard worked much meant thank nhsengland prerana_issar susannareid100 covidvaccine,0.38055555555555554,-0.09722222222222222,Negative
633747,USA,msw_sports keatingvera aubrey_huff 9999 fine getting covid immunity naturally lady research would alive today without covidvaccine wait years let work bugs,0.43333333333333335,0.20555555555555557,Positive
633753,USA,msw_sports aubrey_huff scared covid want need covidvaccine even approved fda need free guinea pig testing justsayno experimental drugs,0.6000000000000001,0.25,Positive
633768,USA,aubrey_huff covidvaccine also killed hank aaron marvin hagler dmx silence payoffs keep quiet collusion fraud italy similar story,0.24444444444444446,-0.06666666666666667,Negative
633769,USA,1st dose pfizervaccine yesterday afternoon sideeffects far exhaustion mild dizziness brain fog sore arm really hoping gone day two dose 2 doesnt get worse happy vaxxed though covidvaccine,0.6599999999999999,0.20666666666666664,Positive
633780,India,kerala promised vaccines free thomas isaac drthomasisaac covidvaccine kerala,0.8,0.4,Positive
633794,USA,aubrey_huff covidvaccine also killed hank aaron marvin hagler dmx silence payoffs keep quiet collusion fraud,0.16666666666666666,-0.1,Negative
633798,India,covidvaccine data many people tested positive first second dose covid19 covidemergency largestvaccinationdrive,0.34469696969696967,0.24431818181818182,Positive
633887,United Kingdom,new article vaccines must form part elimination strategy cant replace need vaccine equity zerocovid vaccination covidvaccine peoplesvaccine,0.45454545454545453,0.13636363636363635,Positive
633912,Canada,cm yogi announces free vaccination 18 years read ymedia southasiandaily covidvaccine myogiadityanath yudhvirjaswal,0.8,0.4,Positive
633934,India,check full list states announced free covid19 vaccines may 1 covid19 coronavaccine covid19vaccine vaccinationdrive coronaviruspakistan covid19vaccination covidvaccine vaccinationcovid,0.675,0.375,Positive
634002,India,many people india tested covid19 1st amp 2nd dose vaccine 002 004 thats still well expected levels dont worry get covidvaccine,0.3,0.13333333333333333,Positive
634040,India,people coming forward fulfilling duties responsible citizens taking covidvaccine eligible register cowin portal indiafightscorona,0.55,0.2,Positive
634043,India,rs5001000 movie ticket bechne wale vaccine free memang rahe hain needy poor definitely get free propoganda bat banao bhendi covidvaccine freevaccine ckmkb freeloaders,0.675,0.1,Positive
634088,India,reason people getting covid19 positive even taking vaccine technical info please read carefully covid_19 covidvaccine bharatbiotech,0.5484848484848485,0.04242424242424242,Positive
634249,India,tough question number one criminal left one hundred thirty billion people suffer hell adulterated country make huge profits capitalist giants nasik decadeformrperfect covishield covidvaccine covaxin pmcaresfund,0.5708333333333333,-0.09722222222222222,Negative
634290,United Kingdom,nearly six months first covid19 vaccines approved emergency use analysis guardia shows whilst uk target zone vast majority world yet see substantial benefit covidvaccine,0.5777777777777778,0.11666666666666665,Positive
634329,India,centre released data people tested positive covid19 taking first second dose vaccine covidvaccine coronavirus milan_reports,0.2929292929292929,0.1590909090909091,Positive
634384,India,madhyapradesh becomes fourth state announce free covid19vaccine 18 covidemergency covid covid19 covidvaccine coronavirus largestvaccinationdrive,0.4,0.2,Positive
634397,USA,sj high demand covidvaccine given criminals opportunity sell counterfeit shots unsuspecting people pfizer says identified first confirmed fake versions vaccine mexico poland,0.7183333333333333,0.07750000000000001,Positive
634434,India,vaccine available 1st may surety getting faked ones vaccine covidemergency2021 covidvaccine coronavirus,0.4,0.4,Positive
634474,England,catch bus covid fantastic initiative boltonccg bring covidvaccine local residents,0.45,0.2,Positive
634501,India,vaccines wont available pharmacies phase3 says centre coronavirus covid19 covidvaccine read,0.4,0.4,Positive
634559,India,icmrdelhi mohfw_india depthealthres results peer reviewed published reputed medical journals since phase 3 trial results available covaxin approved use india january 2021 covidvaccine indianlivesmatter covid19india,0.2,0.2,Positive
634571,India,covaxin neutralises double mutant strain effective multiple variants sarscov2 icmr covid19 covidemergency covidsecondwaveinindia covidvaccine coronavaccine largestvaccinationdrive,0.26666666666666666,0.19999999999999998,Positive
634648,India,free vaccine 18 years assam health minister himanta biswa sarma himantabiswa assamcovidupdate covidvaccine freevaccine,0.8,0.4,Positive
634667,United Kingdom,booked jab end month getting nicely covidvaccine,1.0,0.6,Positive
634682,India,finally mom also got first dose dad got time back grateful covid19india covidvaccine,0.4444444444444444,0.08333333333333333,Positive
634720,India,parents vaccinated two weeks ago mom got fever one day absolutely fine hearing instances vaccinated people lesser impact eligible allergic vaccine please consider going covidvaccine,0.5,0.20833333333333334,Positive
634740,India,covishield vaccine priced 400 600 state hospitals private hospitals respectively available medical stores 45 months covishieldvaccine covidvaccine,0.25833333333333336,0.13333333333333333,Positive
634773,India,icmr also informed indian vaccine effectively neutralises double mutant strain well reported many parts country covaxin doublemutant covidvaccine,0.43333333333333335,0.3666666666666667,Positive
634783,India,total 295041 active covid19 cases india details may refer mohfw_india portal covid_19 covid__19 covid covidー19 corona coronavirus coronaviruspandemic covidvaccine covid19vaccine covidvaccination,0.675,-0.06666666666666667,Negative
634869,India,kindly refer icmrdelhi portal list covid19 testing labs patna bihar covid_19 covid__19 covid covidー19 corona coronavirus coronaviruspandemic covidvaccine covid19vaccine covidvaccination covid19vaccination,0.9,0.6,Positive
634940,India,supervaccine scientists invent new vaccine fight forms mutations strains coronaviruses covidvaccine kun5k piyal bhattacharjeebccl delhi,0.45454545454545453,0.13636363636363635,Positive
634950,India,overall vaccinedevelopment platform designed zeichner seems ticked right boxes vaccine offers new route rapidly produce vaccines existing facilities around world low cost supervaccine covidvaccine,0.25805194805194803,0.1044155844155844,Positive
634951,India,even though early evidence demonstrates effectiveness vaccine coronaviruses researchers insist additional testing human trials would required vaccine approved mass production usage supervaccine covidvaccine,0.2,0.05,Positive
634954,India,kun5k vaccine wouldnt fight current future strains covid19causing sarscov2 also coronaviruses previously threatened epidemics cause cases common cold regular basis supervaccine covidvaccine,0.3780982905982906,-0.17777777777777778,Negative
634955,India,kun5k using innovative approach researchers steven l zeichner uva health xiangjin meng virginia tech developed could one day become universal vaccine coronaviruses supervaccine covidvaccine,0.43333333333333335,0.19999999999999998,Positive
635007,India,government hospital provide free covidvaccine private hospital hike rate vaccination even pmmodi requestthis privatization forstopprivatization,0.5875,0.2,Positive
635026,India,less effective 70 efficacy oxfordastrazeneca covishield vaccine manufactured serum institute spoiled image india global platform covishield vaccine astrazeneca covidvaccine covid19 covid19india coronaviruspandemic coronavaccine,0.2888888888888889,0.14444444444444446,Positive
635035,India,division bench justices nitin jamdar c v bhadang dismissed appeal filed nandedbased pharmaceutical firm cutis biotech journovidya seruminstitute covishield covidvaccine,0.4,-0.2,Negative
635039,India,per mohfw_india fact sheet pregnant amp lactating women people history allergic reaction injectable therapies food items etc take covidvaccine covid19 cases covid19vaccination deferred 12,0.5,0.3333333333333333,Positive
635069,Canada,first shot covid19vaccination astrazenaca covidvaccine,0.3333333333333333,0.25,Positive
635075,India,government formulated guidelines regarding covidvaccine 1st may 2021onwards private hospitals need buy vaccines directly manufacturers rate negotiated hospitals manufacturer get rs250 dose anymore,0.3875,0.05,Positive
635106,India,may lord ram bless life prosperity growth contentment wishing happy ram navami goodricke covidvaccine vaccineindia vaccine ramnavami ramnavami2021 vaccinationindia,1.0,0.8,Positive
635114,India,vaccination govt announces free covid19 vaccine everyone aged 18 state uttarpradesh covidvaccine covidvaccination coronavaccine coronavirus,0.6000000000000001,0.15000000000000002,Positive
635124,India,huge market opens vaccine manufacturers centre allowing everyone 18 years age take lifesaving jab firms geared expansion plans ensure sufficient availability sohinidastweets covidvaccine,0.9,0.4000000000000001,Positive
